Values,Values_10_18_12,Values_10_29_10,Values_10_39_21,Values_10_49_27,Values_10_59_32,Values_11_09_34,Values_11_20_20,Values_11_31_02,Values_11_41_27,Values_11_51_53,Values_12_02_21,Values_12_12_46,Values_12_23_10,Values_12_33_13,Values_12_42_44,Values_12_52_25,Values_13_02_46,Values_13_14_20,Values_13_26_28,Values_13_37_54,Values_13_50_00,Values_14_02_18,Values_14_14_24,Values_14_26_08,Values_14_38_28,Values_14_50_48,Values_15_01_34,Values_15_10_59,Values,Values_15_20_57,Values_15_30_34,Values_15_40_10,Values_15_49_43,Values_15_59_17,Values_16_08_49,Values_16_18_23,Values_16_27_54,Values_16_37_26,Values_16_46_59,Values_16_56_30,Values_17_06_02,Values_17_15_35,Values_17_25_05,Values_17_34_36,Values_17_44_05,Values_17_53_36,Values_18_03_07,Values_18_12_37,Values_18_22_08,Values_18_31_37,Values_18_41_06,Values_18_50_35,Values_19_00_06,Values_19_09_36,Values_19_19_06,Values_19_28_34,Values_19_38_02,Values_19_47_30,Values_19_57_00,Values_20_06_30,Values_20_16_00,Values_20_25_29,Values_20_34_58,Values_20_44_25,Values_20_53_53,Values_21_03_22,Values_21_12_51,Values_21_22_19,Values_21_31_47,Values_21_41_15,Values_21_50_42,Values_22_00_13,Values_22_09_44,Values_22_19_19,Values_22_28_47,Values_22_38_13,Values_22_47_40,Values_22_57_08,Values_23_06_36,Values_23_16_04,Values_23_25_30,Values_23_34_56,Values_23_44_24,Values_23_53_52,Values_00_03_17,Values_00_12_43,Values_00_22_10,Values_00_31_36,Values_00_41_01,Values_00_50_27,Values_00_59_52,Values_01_09_18,Values_01_18_45,Values_01_28_10,Values_01_37_33,Values_01_46_59,Values_01_56_25,Values_02_05_51,Values_02_15_13,Values_02_24_07,Values_02_33_00
0.997325464,1.231908569,1.335624731,1.379014892,1.42406375,1.489331905,1.603471479,1.757582872,1.889554361,1.990169967,2.065087385,2.123516188,2.179082924,2.242298828,2.311292009,2.370157116,2.411207992,2.439611432,2.461892876,2.481371685,2.498864988,2.514126192,2.526732923,2.53645808,2.543338363,2.547610454,2.549618517,2.549739111,2.548334022,2.547806655,2.545726343,2.542191791,2.53795865,2.533211917,2.528099095,2.522736268,2.517213761,2.511601131,2.505951381,2.500304453,2.494690052,2.489129905,2.483639548,2.47822973,2.472907497,2.467677042,2.462540354,2.457497723,2.45254812,2.4476895,2.442919026,2.438233247,2.433628235,2.42909969,2.424643025,2.42025343,2.415925927,2.411655415,2.407436701,2.403264541,2.39913366,2.395038786,2.390974672,2.386936126,2.38291804,2.378915421,2.374923429,2.370937417,2.366952979,2.362965998,2.358972711,2.35496977,2.350954313,2.346924036,2.342877272,2.338813067,2.334731256,2.330632533,2.326518518,2.322391813,2.318256045,2.314115894,2.309977109,2.305846498,2.3017319,2.29764213,2.293586899,2.289576709,2.285622718,2.281736585,2.277930283,2.274215908,2.270605461,2.267110639,2.263742617,2.260511855,2.257427909,2.254499283,2.251733304,2.249136038,2.246712241,2.244465341
0.997016036,1.22784735,1.330404492,1.373456837,1.418401449,1.483594449,1.597527873,1.751400396,1.883263335,1.983737306,2.058412168,2.116499538,2.171670183,2.234407712,2.30289482,2.361337667,2.402010942,2.43003575,2.451915529,2.470965289,2.488008236,2.502808763,2.514955862,2.524231146,2.530676173,2.534528907,2.536132212,2.535859845,2.534070141,2.53345131,2.531082642,2.527169749,2.522556817,2.517426381,2.511923962,2.506164126,2.50023612,2.494208816,2.488134893,2.482054276,2.475996924,2.469985051,2.46403487,2.458157965,2.452362343,2.44665325,2.441033796,2.435505425,2.430068283,2.424721487,2.419463332,2.414291454,2.409202949,2.404194463,2.399262272,2.394402335,2.38961035,2.384881791,2.380211951,2.375595978,2.37102891,2.366505712,2.362021314,2.35757065,2.3531487,2.348750534,2.34437136,2.340006578,2.335651835,2.331303085,2.326956655,2.322609313,2.318258338,2.313901598,2.309537619,2.305165665,2.300785807,2.29639899,2.292007094,2.287612987,2.283220565,2.278834779,2.274461645,2.270108235,2.265782644,2.261493938,2.25725207,2.253067767,2.248952398,2.244917807,2.240976125,2.237139564,2.233420202,2.229829756,2.226379368,2.223079396,2.219939229,2.216967137,2.214170145,2.211553953,2.209122887,2.206879899
0.996703857,1.223649227,1.324972335,1.367668446,1.412505913,1.477621159,1.591336648,1.744960456,1.8767165,1.977043644,2.051457278,2.109169808,2.163900435,2.226105175,2.294038224,2.352022852,2.392283167,2.419887546,2.441315521,2.459879234,2.476411192,2.490690398,2.502320281,2.511093207,2.517056584,2.520449847,2.521614256,2.520920227,2.518722038,2.518006668,2.515335104,2.511028003,2.50602275,2.500499091,2.494600321,2.488439319,2.482104139,2.475662904,2.46916793,2.462659119,2.456166691,2.449713356,2.44331602,2.436987111,2.430735598,2.424567774,2.418487847,2.412498385,2.406600657,2.400794881,2.395080411,2.389455883,2.383919315,2.378468194,2.373099538,2.367809952,2.362595677,2.357452626,2.352376437,2.347362507,2.34240604,2.337502091,2.332645618,2.32783153,2.323054745,2.318310244,2.313593132,2.308898706,2.304222513,2.299560426,2.294908712,2.290264102,2.285623873,2.280985916,2.27634881,2.271711902,2.267075364,2.262440271,2.257808647,2.253183522,2.248568968,2.243970126,2.239393213,2.234845512,2.230335343,2.225872004,2.221465686,2.217127358,2.21286863,2.208701576,2.204638543,2.200691933,2.196873978,2.193196505,2.189670713,2.186306956,2.183114553,2.180101635,2.177275015,2.174640112,2.172200908,2.169959946
0.996389163,1.219312576,1.319322441,1.361642894,1.406370247,1.471404775,1.58488921,1.738253215,1.869903767,1.970078035,2.044209581,2.101510073,2.155752214,2.217365646,2.284693901,2.34218369,2.381996683,2.409141078,2.43007059,2.448096185,2.464063084,2.47776859,2.488833566,2.497063023,2.502511046,2.505418582,2.506124876,2.504996386,2.50238267,2.501569859,2.498594406,2.493895813,2.48850513,2.482598968,2.476318134,2.469773623,2.463052152,2.456220993,2.44933203,2.442425087,2.4355306,2.428671734,2.421866042,2.415126743,2.408463704,2.401884187,2.395393404,2.388994943,2.382691077,2.37648299,2.370370953,2.364354443,2.35843224,2.3526025,2.346862811,2.341210245,2.335641406,2.330152471,2.324739238,2.319397178,2.314121483,2.308907127,2.30374892,2.298641577,2.293579782,2.288558259,2.283571844,2.278615557,2.273684682,2.268774839,2.263882067,2.259002897,2.254134433,2.249274426,2.244421351,2.239574476,2.234733931,2.229900775,2.225077046,2.220265816,2.215471229,2.210698521,2.205954038,2.201245219,2.196580569,2.191969602,2.187422748,2.182951243,2.178566976,2.174282314,2.170109895,2.166062402,2.162152328,2.158391725,2.154791971,2.151363544,2.148115827,2.145056939,2.142193613,2.13953111,2.137073186,2.134822089
0.996072193,1.214835791,1.313448801,1.355373107,1.399987267,1.464937661,1.578176429,1.731268145,1.862814261,1.962828628,2.036654843,2.093502016,2.147202406,2.208161942,2.274832192,2.331790435,2.371123689,2.397772103,2.418161638,2.435603935,2.450960473,2.464050522,2.474515233,2.482173941,2.487088022,2.489499816,2.489746012,2.488188411,2.485171135,2.484264665,2.480999469,2.475932717,2.470184874,2.46392905,2.457303269,2.450416411,2.44335368,2.436181355,2.428950766,2.421701553,2.414464265,2.407262419,2.4001141,2.393033197,2.386030334,2.379113587,2.372289011,2.365561027,2.358932715,2.352406025,2.345981923,2.339660509,2.333441098,2.327322287,2.321302008,2.315377575,2.309545731,2.303802701,2.298144236,2.292565673,2.287061997,2.281627903,2.276257872,2.270946238,2.265687275,2.260475271,2.255304615,2.250169881,2.24506591,2.2399879,2.234931484,2.229892818,2.22486866,2.21985645,2.214854384,2.209861491,2.204877698,2.199903898,2.194942004,2.189995005,2.185066999,2.180163227,2.175290082,2.170455105,2.165666951,2.16093533,2.156270926,2.151685268,2.14719058,2.142799593,2.138525332,2.134380872,2.130379091,2.126532409,2.122852535,2.119350229,2.116035098,2.112915417,2.109998001,2.107288118,2.104789448,2.102504096
0.995753188,1.210217292,1.307345233,1.348851766,1.393349491,1.458211785,1.571188586,1.723993953,1.855436239,1.955282567,2.02877761,2.08512578,2.138226078,2.198465103,2.264421944,2.320812456,2.359636509,2.385757897,2.405572819,2.422395551,2.437107415,2.449553215,2.459397,2.466473834,2.470852755,2.47277717,2.472580545,2.470619235,2.467231153,2.466239899,2.462715496,2.457326061,2.451272112,2.444722852,2.437813199,2.430649653,2.423315682,2.415876378,2.408382347,2.400872874,2.393378457,2.38592279,2.378524308,2.371197364,2.363953131,2.356800269,2.349745426,2.342793603,2.335948419,2.329212308,2.322586655,2.316071896,2.309667602,2.30337253,2.297184683,2.291101352,2.285119171,2.279234163,2.273441803,2.267737076,2.262114547,2.256568437,2.251092704,2.245681121,2.240327372,2.23502514,2.229768196,2.224550497,2.219366277,2.214210138,2.209077142,2.203962897,2.198863646,2.193776347,2.188698752,2.183629486,2.178568117,2.173515222,2.168472452,2.163442581,2.158429557,2.153438527,2.148475862,2.143549146,2.138667151,2.133839781,2.129077984,2.124393623,2.119799319,2.115308254,2.110933944,2.106689987,2.102589791,2.098646302,2.094871735,2.091277315,2.087873064,2.084667605,2.08166803,2.078879804,2.076306722,2.073950923
0.995432394,1.20545554,1.301005397,1.342071311,1.386449135,1.451218684,1.56391533,1.716418511,1.847756992,1.94742588,2.020561072,2.076359807,2.128796284,2.188244186,2.253430329,2.309218088,2.347507487,2.373077206,2.392291542,2.408469402,2.422515484,2.434303473,2.443522612,2.45002475,2.453886654,2.455352266,2.454751015,2.452432928,2.448728881,2.447667097,2.443931251,2.438287704,2.432002252,2.425239761,2.418131677,2.410781815,2.403271637,2.395664802,2.388010957,2.380348808,2.372708563,2.36511385,2.357583193,2.350131143,2.342769127,2.335506088,2.328348951,2.321302965,2.314371958,2.307558509,2.300864081,2.294289115,2.287833105,2.281494655,2.275271532,2.269160716,2.263158455,2.257260318,2.251461262,2.245755696,2.240137562,2.234600413,2.229137503,2.223741876,2.218406466,2.213124191,2.207888056,2.202691251,2.19752725,2.192389912,2.187273573,2.182173143,2.177084193,2.172003046,2.166926857,2.161853696,2.156782625,2.151713769,2.146648385,2.141588919,2.136539062,2.131503787,2.126489369,2.121503393,2.116554724,2.111653455,2.10681082,2.102039063,2.097351271,2.092761172,2.08828289,2.083930681,2.079718641,2.075660417,2.071768915,2.06805603,2.064532403,2.061207222,2.058088071,2.055180826,2.052489612,2.050016809
0.995110061,1.200549052,1.294422813,1.335023955,1.379278099,1.443949443,1.556345624,1.708528773,1.839762746,1.93924335,2.011986918,2.067180654,2.11888385,2.177466053,2.241822638,2.296974445,2.33470885,2.359710151,2.378308415,2.393829094,2.407203644,2.418337652,2.426947423,2.432902232,2.43628631,2.437343364,2.436397821,2.43379241,2.429850087,2.428737558,2.424855641,2.419049955,2.41263124,2.405759559,2.39856249,2.39114081,2.383573656,2.375922955,2.368237105,2.360553935,2.352903069,2.345307755,2.337786281,2.330353051,2.323019394,2.315794165,2.308684187,2.301694576,2.294828975,2.288089726,2.281477988,2.274993836,2.268636332,2.262403584,2.256292803,2.250300359,2.244421835,2.238652093,2.232985341,2.227415204,2.221934808,2.216536869,2.211213781,2.205957716,2.200760721,2.195614829,2.190512152,2.185444994,2.180405954,2.175388024,2.170384694,2.165390048,2.16039886,2.155406687,2.150409958,2.145406062,2.140393429,2.135371613,2.130341367,2.125304709,2.120264986,2.115226921,2.110196641,2.105181692,2.100191014,2.095234898,2.090324888,2.08547366,2.080694842,2.076002801,2.071412389,2.06693866,2.06259656,2.058400614,2.054364614,2.05050133,2.046822241,2.043337324,2.040054882,2.036981435,2.034121663,2.031478409
0.99478644,1.19549642,1.287590882,1.327701688,1.371827966,1.436394664,1.548467682,1.700310689,1.831438542,1.93071838,2.00303517,2.057562803,2.108457142,2.166095116,2.229562043,2.28404721,2.32121252,2.34563808,2.363617087,2.37848329,2.391197974,2.40170121,2.40973771,2.415194333,2.418162135,2.418883566,2.417676934,2.414876619,2.410796723,2.409658758,2.405713653,2.399860833,2.3934301,2.38657622,2.379422471,2.372066199,2.364583851,2.357035275,2.349467268,2.341916439,2.334411462,2.326974837,2.319624232,2.312373508,2.305233483,2.298212505,2.291316874,2.284551143,2.27791835,2.271420181,2.265057092,2.258828402,2.252732375,2.246766279,2.240926452,2.235208362,2.229606666,2.224115284,2.218727466,2.213435872,2.208232657,2.203109559,2.198057993,2.193069153,2.188134112,2.183243922,2.178389729,2.17356287,2.168754987,2.163958125,2.159164844,2.154368313,2.149562419,2.144741857,2.139902234,2.135040158,2.130153335,2.125240654,2.120302277,2.115339715,2.110355903,2.105355257,2.100343715,2.095328757,2.090319392,2.085326113,2.080360809,2.075436636,2.070567834,2.065769504,2.06105734,2.056447328,2.051955419,2.047597189,2.043387506,2.039340216,2.035467854,2.031781408,2.02829013,2.025001415,2.021920728,2.019051606
0.994461786,1.190296325,1.280502908,1.320096295,1.364089994,1.428544438,1.540268919,1.691749111,1.82276812,1.92183285,1.993684012,2.047478443,2.097481811,2.154093084,2.216609343,2.270400393,2.306989902,2.330843357,2.348214038,2.362445406,2.374531232,2.38444806,2.391969737,2.397000313,2.399636627,2.40011859,2.398757133,2.395877157,2.391782946,2.390650227,2.38674171,2.380978726,2.37467887,2.367991097,2.36103392,2.353900832,2.346665187,2.339384357,2.332103151,2.324856557,2.317671898,2.310570507,2.303569005,2.296680271,2.289914168,2.28327809,2.276777359,2.270415524,2.264194581,2.258115139,2.252176545,2.246376984,2.240713565,2.235182393,2.229778637,2.2244966,2.219329784,2.214270967,2.209312274,2.204445261,2.199660995,2.194950148,2.190303083,2.185709959,2.181160824,2.176645719,2.172154784,2.167678358,2.163207094,2.158732055,2.154244826,2.149737622,2.145203386,2.140635901,2.136029889,2.131381118,2.126686504,2.121944212,2.117153753,2.112316079,2.107433665,2.102510581,2.09755255,2.09256697,2.087562914,2.082551095,2.077543776,2.072554637,2.067598597,2.062691573,2.057850205,2.053091533,2.048432651,2.043890344,2.039480733,2.035218928,2.031118721,2.027192321,2.02345015,2.019900699,2.016550446,2.013403845
0.994136356,1.184947558,1.273152133,1.312199371,1.356055114,1.420388312,1.531735883,1.682827694,1.81373379,1.912566959,1.983909607,2.036897258,2.085920537,2.14141868,2.202922696,2.255996075,2.292011634,2.315309113,2.332098265,2.345733211,2.357242257,2.366639709,2.373728542,2.37842901,2.380842262,2.381204135,2.379816789,2.376994463,2.373030644,2.371938906,2.368182527,2.36266656,2.356660063,2.350305658,2.343716619,2.336982136,2.330172041,2.323340807,2.31653083,2.309775051,2.303099007,2.296522422,2.290060417,2.283724434,2.277522924,2.271461868,2.265545162,2.25977491,2.254151644,2.24867449,2.243341309,2.2381488,2.233092599,2.228167358,2.223366828,2.218683929,2.214110828,2.209639013,2.20525937,2.200962263,2.196737611,2.192574982,2.188463669,2.184392791,2.180351378,2.176328472,2.172313224,2.168294997,2.164263465,2.160208721,2.156121385,2.151992711,2.147814695,2.14358019,2.139283016,2.134918077,2.130481471,2.125970608,2.12138432,2.116722971,2.111988552,2.10718477,2.102317114,2.097392898,2.092421265,2.087413159,2.082381241,2.07733976,2.072304362,2.067291853,2.062319901,2.057406701,2.05257061,2.047829758,2.043201666,2.038702875,2.034348611,2.030152495,2.026126316,2.022279864,2.018620838,2.015154816
0.99381041,1.179449039,1.265531761,1.304002342,1.347713925,1.411915266,1.522854197,1.673528803,1.804316297,1.902899064,1.973685902,2.025786185,2.073732745,2.128027353,2.18845734,2.240794129,2.276247304,2.299018934,2.315270907,2.328368289,2.339375213,2.348344174,2.355106466,2.3595969,2.361919033,2.362302847,2.361040231,2.358433552,2.354764525,2.353754088,2.350279543,2.345185559,2.339651761,2.333813926,2.327779608,2.321633246,2.315440705,2.309253127,2.303110059,2.297041957,2.291072126,2.285218233,2.279493451,2.273907335,2.268466477,2.263175008,2.258034974,2.253046624,2.248208638,2.243518304,2.238971662,2.234563627,2.230288096,2.226138044,2.222105609,2.218182176,2.214358457,2.210624565,2.206970092,2.203384183,2.199855613,2.196372863,2.192924194,2.189497734,2.186081558,2.182663771,2.179232605,2.175776506,2.172284238,2.168744979,2.165148432,2.161484933,2.157745566,2.153922279,2.15000801,2.145996807,2.141883961,2.137666128,2.13334146,2.128909729,2.12437244,2.119732935,2.114996469,2.110170275,2.105263572,2.10028755,2.095255288,2.090181632,2.085082996,2.079977123,2.074882771,2.06981937,2.064806626,2.059864121,2.055010895,2.050265055,2.045643406,2.041161142,2.036831584,2.032666,2.028673489,2.024860939
0.99348421,1.173799845,1.257635005,1.29549649,1.339056702,1.403113683,1.513608497,1.663833404,1.794494683,1.89280551,1.962984427,2.014109186,2.060874335,2.113870984,2.173165302,2.224751932,2.259665152,2.28195651,2.297734775,2.310375381,2.320978644,2.329634682,2.336201397,2.340625833,2.343011627,2.343580909,2.342613725,2.340399366,2.337206848,2.336321988,2.33327102,2.328788725,2.323920488,2.318794748,2.313512891,2.308154161,2.302780031,2.297437882,2.292163989,2.28698589,2.281924235,2.276994204,2.272206598,2.267568665,2.263084732,2.258756687,2.25458435,2.250565766,2.246697438,2.242974519,2.239390966,2.235939684,2.232612642,2.22940098,2.226295108,2.223284794,2.220359245,2.217507184,2.214716923,2.211976427,2.209273384,2.206595266,2.203929396,2.201263015,2.198583347,2.195877677,2.193133426,2.190338238,2.187480065,2.18454727,2.181528728,2.178413938,2.175193142,2.171857448,2.168398962,2.164810925,2.161087853,2.157225683,2.153221913,2.149075743,2.144788208,2.140362296,2.135803046,2.131117616,2.126315312,2.121407581,2.116407935,2.111331832,2.10619648,2.101020584,2.095824035,2.09062754,2.085452219,2.080319174,2.075249052,2.07026162,2.065375377,2.060607207,2.055972098,2.051482936,2.047150368,2.042982745
0.99315802,1.167999229,1.249455122,1.286672986,1.330073398,1.39397133,1.503982375,1.653720969,1.784246149,1.882260462,1.951774095,2.001827003,2.047297399,2.098897601,2.156995123,2.207824081,2.24223174,2.264105225,2.279493794,2.2917816,2.302104357,2.310588126,2.317114738,2.321640459,2.324266268,2.325204281,2.324721103,2.323091799,2.320571844,2.319860033,2.31738389,2.313714133,2.309713968,2.305504068,2.301179236,2.296813124,2.292462416,2.288170339,2.283969499,2.279884128,2.275931829,2.272124914,2.268471437,2.264975979,2.261640257,2.258463589,2.255443271,2.252574868,2.249852466,2.247268868,2.244815777,2.242483944,2.240263305,2.238143095,2.236111963,2.234158053,2.232269098,2.230432484,2.228635322,2.226864498,2.22510673,2.223348616,2.221576679,2.21977742,2.217937369,2.21604314,2.214081493,2.212039413,2.209904183,2.20766348,2.205305473,2.202818937,2.200193372,2.19741914,2.194487598,2.191391252,2.188123913,2.184680851,2.181058957,2.177256903,2.173275289,2.169116779,2.164786213,2.160290692,2.155639626,2.150844725,2.145919941,2.14088135,2.135746959,2.130536447,2.125270847,2.119972169,2.114662971,2.109365913,2.104103296,2.09889661,2.093766113,2.088730465,2.083806414,2.079008565,2.074349223,2.069838317
0.992832105,1.162046647,1.240985468,1.277522921,1.320753659,1.384475341,1.493958329,1.643169375,1.773545918,1.871235728,1.940021,1.988896929,2.032949956,2.083051106,2.139891588,2.189962098,2.22391161,2.245447702,2.260552362,2.272615492,2.282806108,2.291283284,2.297949097,2.302765334,2.30582723,2.307334612,2.307539084,2.306700451,2.305059929,2.304570942,2.302827454,2.300178155,2.297253923,2.294167322,2.291006232,2.287838376,2.284715311,2.28167577,2.278748357,2.275953665,2.273305922,2.270814259,2.268483682,2.266315824,2.264309526,2.262461305,2.26076572,2.259215683,2.25780271,2.256517148,2.255348361,2.254284903,2.253314662,2.252424993,2.251602824,2.25083476,2.250107156,2.249406188,2.248717904,2.248028269,2.247323202,2.2465886,2.245810373,2.24497447,2.244066907,2.24307381,2.241981461,2.240776357,2.239445274,2.23797536,2.236354225,2.234570055,2.232611738,2.230469003,2.228132567,2.225594299,2.222847387,2.219886515,2.216708038,2.213310157,2.209693087,2.205859208,2.201813196,2.197562119,2.193115502,2.188485328,2.183685991,2.178734182,2.173648695,2.168450178,2.163160799,2.157803857,2.152403351,2.146983504,2.141568281,2.136180915,2.130843458,2.125576385,2.120398255,2.115325455,2.110372017,2.105549527
0.992506733,1.155941789,1.232219547,1.268037358,1.311086846,1.374612204,1.48351771,1.632154819,1.7623671,1.859700601,1.927688218,1.975272581,2.017775705,2.066271015,2.121795483,2.171114158,2.204666917,2.225965291,2.240914593,2.252905947,2.263138075,2.271798786,2.278805678,2.284121724,2.287833042,2.290124859,2.291232343,2.291399169,2.290851773,2.290636692,2.289787025,2.288368722,2.286729013,2.284972117,2.283178752,2.281410462,2.279713422,2.278121616,2.276659386,2.275343433,2.274184374,2.273187927,2.272355844,2.271686622,2.271176068,2.270817763,2.270603427,2.270523242,2.270566117,2.270719931,2.270971735,2.271307935,2.271714455,2.272176871,2.27268053,2.273210641,2.273752355,2.274290819,2.274811218,2.2752988,2.275738893,2.276116911,2.276418363,2.276628856,2.276734105,2.276719955,2.276572402,2.276277645,2.275822139,2.275192672,2.274376458,2.273361249,2.272135465,2.270688336,2.269010063,2.267091992,2.264926797,2.262508669,2.259833513,2.256899133,2.253705425,2.250254536,2.246551021,2.242601946,2.238416968,2.234008353,2.229390935,2.224582005,2.219601134,2.214469907,2.2092116,2.203850777,2.198412843,2.19292356,2.187408537,2.181892736,2.176399995,2.170952606,2.165570952,2.16027322,2.155075201,2.149990174
0.99218217,1.149684605,1.223151078,1.258207376,1.301062054,1.364367765,1.472640694,1.62065173,1.750680568,1.84762169,1.914735624,1.960903698,2.001713804,2.048492253,2.10264338,2.151224827,2.18445706,2.205637493,2.220583455,2.232680949,2.243153119,2.252210813,2.259781396,2.265824115,2.270412407,2.273714663,2.275948373,2.277340468,2.278102329,2.278212462,2.278417633,2.27843877,2.278288078,2.278061336,2.277831987,2.277655259,2.277571795,2.27761067,2.277791806,2.278127865,2.278625704,2.279287514,2.280111686,2.281093502,2.282225688,2.283498862,2.284901916,2.286422337,2.288046497,2.2897599,2.291547404,2.293393419,2.295282071,2.297197347,2.299123214,2.301043708,2.302943002,2.304805452,2.306615616,2.30835827,2.310018391,2.311581151,2.313031893,2.314356113,2.315539447,2.316567672,2.31742671,2.31810266,2.318581844,2.318850874,2.318896741,2.318706926,2.318269535,2.317573446,2.316608483,2.315365598,2.31383707,2.312016707,2.309900061,2.307484631,2.304770066,2.301758351,2.298453965,2.294864012,2.290998308,2.286869409,2.282492585,2.277885718,2.273069123,2.268065293,2.262898564,2.257594719,2.252180521,2.246683214,2.241130003,2.23554753,2.229961382,2.224395632,2.218872459,2.213411834,2.208031295,2.202745814
